Age,Gender,Education,Experience,Department,Title,Performance,CityTier,CompanySize,CompanyType,TechSkill,Certs,English,Salary
24,Male,High School,23.9,Support,Engineer,5,Tier 1,Startup,Private,64,1,Basic,2098079.0
54,Male,Bachelors,27.9,Marketing,Engineer,4,Tier 1,Enterprise,Private,30,1,Advanced,2348527.0
30,Female,Bachelors,23.6,Operations,Engineer,4,Tier 2,Startup,Public,70,4,Advanced,2139618.0
30,Female,Bachelors,36.8,Tech,Engineer,2,Tier 3,Mid,MNC,78,1,Advanced,2874885.0
25,Male,Bachelors,7.5,Support,Manager,1,Tier 1,Mid,Private,32,3,Intermediate,821968.0
56,Male,PhD,36.1,Tech,Analyst,2,Tier 2,Startup,Private,66,3,Basic,2988689.0
38,Male,Bachelors,20.5,Tech,Manager,3,Tier 1,Startup,Private,62,2,Intermediate,1772198.0
55,Female,Bachelors,25.5,Support,Executive,4,Tier 1,Mid,Private,43,2,Advanced,2151145.0
45,Female,Bachelors,3.8,Marketing,Executive,5,Tier 2,Mid,Public,67,0,Intermediate,615563.0
53,Female,PhD,14.5,Finance,Lead,4,Tier 2,Startup,MNC,82,0,Advanced,1578829.0
22,Female,Masters,29.2,Marketing,Engineer,2,Tier 3,Enterprise,Public,36,4,Advanced,2407203.0
29,Male,Bachelors,26.9,Tech,Lead,3,Tier 2,Enterprise,MNC,88,4,Intermediate,2321153.0
44,Female,Masters,1.5,Tech,Executive,1,Tier 1,Enterprise,Public,73,1,Basic,387855.0
33,Female,Bachelors,20.8,Marketing,Engineer,4,Tier 2,Mid,Public,33,2,Basic,1815266.0
33,Male,Masters,3.4,Finance,Analyst,2,Tier 3,Enterprise,MNC,34,2,Intermediate,645114.0
36,Male,Masters,37.8,Finance,Executive,2,Tier 2,Enterprise,Private,92,2,Advanced,3050642.0
40,Female,Bachelors,34.1,Operations,Lead,2,Tier 3,Startup,Private,97,2,Intermediate,2607647.0
47,Female,Masters,0.8,HR,Lead,3,Tier 1,Startup,Public,29,0,Advanced,441969.0
50,Female,Bachelors,32.6,Tech,Executive,2,Tier 3,Enterprise,Public,41,3,Intermediate,2557627.0
43,Female,Bachelors,34.9,Finance,Manager,2,Tier 1,Mid,Public,32,4,Basic,2842069.0
42,Male,Bachelors,13.4,Support,Analyst,2,Tier 2,Enterprise,Private,84,4,Advanced,1322973.0
59,Male,Masters,27.3,Tech,Executive,4,Tier 2,Startup,MNC,33,2,Intermediate,2429302.0
41,Female,Bachelors,16.8,HR,Executive,2,Tier 1,Startup,Private,63,2,Basic,1457838.0
50,Female,High School,24.9,Support,Lead,3,Tier 3,Startup,Public,58,0,Advanced,1980596.0
25,Female,Masters,12.9,Tech,Engineer,4,Tier 1,Enterprise,Private,54,0,Advanced,1298034.0
28,Female,Bachelors,12.3,Finance,Engineer,2,Tier 1,Mid,Private,84,4,Intermediate,1244411.0
49,Female,Bachelors,16.1,Operations,Engineer,1,Tier 3,Enterprise,Private,46,2,Basic,1337276.0
49,Male,Bachelors,5.5,Marketing,Lead,3,Tier 1,Startup,MNC,64,2,Intermediate,825341.0
25,Male,Bachelors,31.6,Support,Engineer,1,Tier 1,Startup,Public,76,4,Intermediate,2543774.0
43,Male,Bachelors,13.3,Marketing,Executive,3,Tier 2,Startup,Private,41,0,Basic,1215158.0
33,Female,High School,15.2,Finance,Manager,1,Tier 2,Startup,Private,53,4,Basic,1325606.0
24,Female,PhD,34.0,Finance,Manager,2,Tier 3,Enterprise,Public,28,0,Basic,2763076.0
43,Male,Masters,18.9,Support,Manager,1,Tier 2,Enterprise,Private,69,0,Intermediate,1516614.0
23,Male,Bachelors,20.7,HR,Engineer,1,Tier 3,Mid,Private,73,0,Advanced,1591413.0
45,Female,Bachelors,36.3,Support,Manager,3,Tier 3,Startup,Private,77,2,Advanced,2912035.0
55,Male,Bachelors,33.7,Tech,Engineer,2,Tier 2,Enterprise,Private,81,4,Basic,2715442.0
48,Female,Masters,6.4,HR,Executive,3,Tier 1,Enterprise,Public,57,0,Basic,880618.0
22,Female,Bachelors,18.0,Marketing,Executive,2,Tier 2,Startup,Private,46,3,Basic,1545311.0
29,Male,Bachelors,36.9,Tech,Lead,5,Tier 1,Enterprise,MNC,83,0,Intermediate,3055319.0
44,Male,Masters,14.1,HR,Lead,4,Tier 1,Startup,Private,22,0,Advanced,1384379.0
59,Male,Bachelors,14.1,Marketing,Analyst,4,Tier 2,Mid,MNC,30,0,Basic,1350157.0
27,Female,Bachelors,7.4,Tech,Executive,3,Tier 3,Startup,Public,43,1,Intermediate,779010.0
43,Female,Masters,4.3,Operations,Engineer,2,Tier 1,Startup,Private,48,3,Basic,653515.0
46,Male,Masters,28.1,Support,Analyst,1,Tier 1,Enterprise,MNC,88,2,Basic,2371630.0
39,Female,Bachelors,29.3,Support,Executive,4,Tier 1,Mid,MNC,27,4,Basic,2550716.0
38,Female,Masters,36.8,Support,Engineer,3,Tier 1,Mid,Private,38,4,Advanced,3022241.0
33,Female,High School,29.4,Operations,Executive,3,Tier 1,Enterprise,Private,87,4,Basic,2440771.0
27,Male,Masters,9.2,HR,Executive,3,Tier 2,Mid,Public,88,2,Intermediate,1062083.0
47,Female,Bachelors,1.5,Finance,Engineer,2,Tier 1,Mid,Public,67,0,Intermediate,376011.0
48,Male,Masters,37.4,Tech,Executive,3,Tier 1,Startup,Private,59,3,Intermediate,3040184.0
29,Male,PhD,12.9,HR,Executive,5,Tier 3,Enterprise,Public,86,4,Basic,1557832.0
40,Female,PhD,11.9,Finance,Executive,1,Tier 2,Mid,Public,35,1,Intermediate,1262131.0
22,Male,PhD,34.4,Support,Lead,3,Tier 1,Mid,Public,83,1,Intermediate,2896980.0
50,Female,Bachelors,22.2,Support,Manager,2,Tier 2,Mid,Public,27,3,Intermediate,1837128.0
56,Male,Bachelors,8.2,Support,Executive,1,Tier 1,Startup,Private,24,4,Intermediate,858785.0
35,Male,Bachelors,33.8,Finance,Engineer,1,Tier 3,Startup,Private,91,0,Intermediate,2536658.0
56,Female,Masters,37.7,Tech,Executive,4,Tier 1,Enterprise,MNC,44,4,Basic,3150360.0
41,Male,Masters,3.3,Tech,Lead,3,Tier 3,Enterprise,Public,72,0,Intermediate,574782.0
34,Male,Bachelors,32.8,Finance,Lead,3,Tier 3,Startup,Private,68,4,Intermediate,2683386.0
59,Male,PhD,14.8,Marketing,Executive,2,Tier 2,Enterprise,MNC,91,1,Advanced,1483671.0
29,Female,Masters,19.9,Support,Analyst,5,Tier 1,Enterprise,Public,40,2,Intermediate,1910137.0
41,Female,PhD,34.8,HR,Manager,5,Tier 3,Enterprise,MNC,70,3,Intermediate,3111813.0
54,Male,Masters,37.0,Tech,Engineer,4,Tier 1,Startup,Public,65,0,Intermediate,3018796.0
47,Male,Bachelors,10.0,Finance,Engineer,5,Tier 1,Startup,Private,28,2,Advanced,1158905.0
42,Male,Bachelors,8.1,Marketing,Engineer,2,Tier 1,Mid,MNC,83,0,Advanced,886323.0
30,Female,Bachelors,3.1,Operations,Engineer,4,Tier 2,Mid,Private,96,3,Basic,639125.0
45,Female,Bachelors,21.3,Finance,Lead,3,Tier 1,Mid,Public,42,2,Advanced,1914674.0
58,Male,Masters,0.5,Marketing,Manager,5,Tier 3,Mid,Public,79,2,Basic,544094.0
38,Female,Masters,15.7,Operations,Executive,2,Tier 1,Enterprise,Public,78,3,Advanced,1444638.0
45,Female,Masters,2.8,Marketing,Executive,2,Tier 3,Enterprise,MNC,27,3,Intermediate,600018.0
42,Female,Masters,15.4,Tech,Analyst,3,Tier 1,Startup,MNC,83,0,Intermediate,1553385.0
34,Female,High School,1.5,Finance,Executive,2,Tier 1,Enterprise,MNC,73,2,Intermediate,447414.0
32,Male,Bachelors,31.7,Operations,Manager,4,Tier 1,Enterprise,Private,34,3,Intermediate,2594890.0
40,Female,High School,8.0,Marketing,Executive,4,Tier 3,Enterprise,MNC,71,0,Advanced,880006.0
32,Female,Bachelors,12.5,Operations,Lead,1,Tier 1,Mid,Public,70,4,Intermediate,1202532.0
34,Male,Bachelors,33.1,HR,Executive,3,Tier 2,Startup,Private,23,3,Intermediate,2651661.0
22,Male,High School,28.4,Finance,Engineer,2,Tier 1,Mid,Public,53,2,Intermediate,2334595.0
40,Female,Bachelors,8.3,Tech,Engineer,5,Tier 3,Enterprise,Public,43,4,Basic,1035542.0
33,Female,Bachelors,2.7,Operations,Engineer,4,Tier 1,Enterprise,MNC,40,3,Advanced,678615.0
29,Male,Masters,27.2,Support,Engineer,3,Tier 1,Startup,MNC,21,1,Advanced,2341979.0
29,Male,Bachelors,14.8,Marketing,Lead,3,Tier 2,Mid,MNC,26,2,Basic,1476334.0
33,Male,Bachelors,29.1,Support,Lead,4,Tier 1,Enterprise,Public,75,2,Advanced,2465596.0
54,Female,Bachelors,16.9,Operations,Lead,1,Tier 1,Startup,Private,94,0,Basic,1431232.0
47,Female,PhD,13.1,Support,Executive,3,Tier 1,Enterprise,MNC,95,1,Advanced,1458640.0
49,Male,Bachelors,17.1,Marketing,Engineer,2,Tier 2,Enterprise,MNC,87,3,Intermediate,1571382.0
26,Female,Bachelors,28.4,Operations,Analyst,5,Tier 1,Startup,Private,54,1,Advanced,2409930.0
29,Male,Masters,34.3,Tech,Analyst,5,Tier 1,Startup,Public,45,3,Basic,2900526.0
46,Female,Bachelors,1.9,Tech,Engineer,4,Tier 2,Enterprise,Public,37,0,Advanced,518754.0
48,Male,PhD,19.9,Finance,Manager,3,Tier 1,Startup,Private,83,4,Intermediate,1977041.0
44,Male,Bachelors,1.2,Tech,Executive,5,Tier 2,Enterprise,MNC,75,1,Intermediate,559728.0
51,Female,Bachelors,17.8,Operations,Analyst,3,Tier 2,Mid,Private,99,2,Advanced,1576825.0
44,Female,High School,33.6,Operations,Lead,4,Tier 3,Enterprise,MNC,74,3,Intermediate,2741175.0
41,Female,Masters,13.7,Tech,Manager,1,Tier 1,Startup,Private,31,1,Advanced,1222340.0
39,Female,Bachelors,35.4,HR,Lead,5,Tier 2,Mid,Public,56,3,Intermediate,2960372.0
39,Female,Bachelors,24.0,Operations,Manager,2,Tier 1,Startup,Public,71,1,Advanced,1995127.0
23,Female,Bachelors,35.5,Finance,Manager,4,Tier 1,Enterprise,Public,38,2,Intermediate,2924721.0
25,Male,Bachelors,28.8,HR,Executive,1,Tier 2,Startup,Public,34,3,Intermediate,2268739.0
51,Female,High School,3.9,Tech,Lead,2,Tier 1,Enterprise,Private,71,3,Basic,552554.0
54,Male,Masters,8.8,Marketing,Lead,2,Tier 1,Startup,Private,96,4,Advanced,1028224.0
57,Male,Masters,15.0,Operations,Analyst,5,Tier 2,Startup,MNC,45,0,Advanced,1536514.0
39,Female,Bachelors,6.5,Marketing,Engineer,3,Tier 1,Enterprise,Private,64,1,Advanced,809902.0
58,Male,Bachelors,18.8,Support,Engineer,4,Tier 1,Mid,MNC,40,2,Advanced,1739908.0
40,Male,Masters,17.9,Finance,Analyst,2,Tier 1,Enterprise,Private,72,4,Advanced,1681113.0
49,Female,Bachelors,36.3,HR,Manager,5,Tier 1,Mid,Private,48,4,Advanced,3050014.0
41,Female,Bachelors,16.5,Marketing,Analyst,1,Tier 1,Mid,Private,67,0,Advanced,1346499.0
54,Female,Bachelors,29.9,Finance,Analyst,2,Tier 1,Mid,Private,38,2,Advanced,2408346.0
33,Male,Masters,35.8,Marketing,Lead,1,Tier 1,Mid,Public,73,1,Advanced,2829703.0
36,Female,PhD,33.3,Marketing,Analyst,4,Tier 2,Enterprise,Private,97,3,Intermediate,2843463.0
23,Female,Masters,7.9,Finance,Manager,5,Tier 1,Enterprise,MNC,21,0,Intermediate,1124615.0
50,Female,High School,18.8,Operations,Engineer,1,Tier 2,Mid,Public,51,3,Intermediate,1567355.0
31,Female,Bachelors,13.2,Marketing,Executive,3,Tier 3,Mid,Private,81,4,Basic,1309978.0
23,Male,Masters,15.2,Finance,Analyst,1,Tier 1,Mid,Private,26,3,Intermediate,1405915.0
32,Female,High School,13.7,Marketing,Analyst,1,Tier 1,Mid,MNC,87,1,Advanced,1232072.0
34,Male,PhD,31.4,Operations,Lead,5,Tier 2,Mid,Public,41,1,Basic,2763493.0
31,Female,PhD,17.2,Finance,Lead,5,Tier 1,Mid,Public,48,3,Basic,1858966.0
35,Male,High School,19.9,Marketing,Analyst,2,Tier 2,Startup,Public,22,3,Basic,1691410.0
39,Male,PhD,37.3,Tech,Analyst,1,Tier 1,Mid,Public,41,0,Intermediate,2995671.0
30,Male,Bachelors,2.3,Operations,Manager,1,Tier 1,Startup,MNC,72,1,Basic,502730.0
49,Female,Masters,18.5,Marketing,Engineer,5,Tier 1,Enterprise,Private,76,3,Basic,1822258.0
24,Male,Bachelors,29.4,HR,Engineer,3,Tier 1,Enterprise,Private,29,2,Intermediate,2384812.0
41,Female,Bachelors,5.7,Finance,Executive,5,Tier 1,Mid,Public,59,0,Intermediate,829188.0
27,Female,Masters,23.2,Marketing,Engineer,3,Tier 1,Enterprise,MNC,39,0,Intermediate,2017780.0
48,Female,Masters,9.1,Operations,Executive,5,Tier 1,Enterprise,Private,30,0,Basic,1058151.0
23,Female,High School,33.0,Operations,Lead,4,Tier 2,Mid,Public,27,0,Intermediate,2611798.0
50,Female,Bachelors,12.4,HR,Executive,1,Tier 1,Enterprise,Public,55,3,Intermediate,1129421.0
59,Male,Bachelors,12.5,HR,Executive,3,Tier 3,Enterprise,MNC,44,4,Basic,1263027.0
24,Female,Bachelors,22.7,Support,Engineer,4,Tier 1,Mid,MNC,58,2,Intermediate,2101522.0
37,Male,Bachelors,7.0,Support,Analyst,3,Tier 1,Mid,MNC,81,4,Intermediate,993800.0
51,Male,Bachelors,10.8,Marketing,Lead,2,Tier 1,Mid,Public,40,4,Advanced,1131011.0
23,Male,Bachelors,15.8,Tech,Manager,2,Tier 2,Startup,MNC,38,3,Advanced,1444208.0
38,Male,Bachelors,13.4,Operations,Executive,1,Tier 2,Mid,Public,44,0,Advanced,1088285.0
33,Male,Bachelors,19.9,Tech,Executive,4,Tier 1,Enterprise,Private,24,0,Advanced,1738130.0
56,Male,High School,22.8,Tech,Executive,4,Tier 1,Mid,Public,31,3,Intermediate,2035131.0
22,Male,Bachelors,21.5,Marketing,Analyst,2,Tier 3,Startup,Public,44,3,Intermediate,1812984.0
36,Female,PhD,24.9,Finance,Manager,1,Tier 3,Enterprise,Private,24,1,Basic,2109852.0
47,Male,Bachelors,11.7,Finance,Engineer,2,Tier 1,Startup,MNC,95,0,Advanced,1130377.0
58,Female,PhD,4.8,Finance,Lead,4,Tier 2,Enterprise,MNC,46,2,Intermediate,924253.0
42,Male,Masters,28.9,HR,Analyst,3,Tier 1,Mid,Public,23,1,Intermediate,2437600.0
52,Male,Masters,32.3,Operations,Manager,4,Tier 1,Startup,Public,64,4,Intermediate,2750460.0
46,Male,Masters,9.8,HR,Lead,1,Tier 2,Mid,Private,66,0,Intermediate,931943.0
44,Male,Masters,15.5,Operations,Engineer,4,Tier 2,Enterprise,MNC,47,3,Intermediate,1611650.0
45,Female,Bachelors,18.9,Support,Lead,5,Tier 1,Mid,Private,54,3,Advanced,1799139.0
59,Female,Bachelors,20.3,Operations,Executive,4,Tier 3,Mid,Public,35,3,Advanced,1871411.0
49,Female,Masters,25.1,Operations,Executive,5,Tier 2,Enterprise,Public,31,0,Intermediate,2232321.0
42,Male,Bachelors,1.6,Marketing,Analyst,2,Tier 1,Startup,Private,99,2,Intermediate,379340.0
39,Male,Masters,27.4,Finance,Lead,5,Tier 1,Enterprise,Private,94,3,Intermediate,2445656.0
57,Male,High School,2.4,HR,Executive,4,Tier 1,Enterprise,MNC,62,0,Intermediate,536393.0
56,Female,Masters,17.8,Support,Analyst,4,Tier 1,Mid,Private,47,4,Advanced,1749536.0
30,Male,Bachelors,31.5,HR,Analyst,4,Tier 2,Enterprise,MNC,38,1,Intermediate,2596063.0
59,Female,Bachelors,17.1,Marketing,Analyst,1,Tier 1,Startup,MNC,94,0,Intermediate,1439414.0
51,Female,Bachelors,5.7,Operations,Engineer,2,Tier 1,Enterprise,Private,87,0,Basic,657017.0
55,Male,Masters,37.4,Support,Executive,5,Tier 3,Enterprise,Private,93,3,Intermediate,3119366.0
53,Male,Masters,33.8,Finance,Executive,3,Tier 3,Mid,MNC,74,1,Advanced,2747420.0
24,Female,Bachelors,29.3,Tech,Manager,5,Tier 2,Startup,Private,55,1,Advanced,2436108.0
24,Female,Masters,15.6,Tech,Engineer,4,Tier 2,Mid,MNC,81,3,Basic,1571642.0
49,Female,Bachelors,7.0,Marketing,Executive,3,Tier 2,Mid,MNC,58,2,Advanced,898257.0
36,Male,Bachelors,35.8,Finance,Executive,3,Tier 2,Startup,Public,60,0,Basic,2803213.0
44,Male,High School,20.2,Tech,Manager,5,Tier 1,Startup,MNC,79,3,Advanced,1912948.0
32,Male,High School,32.4,Tech,Lead,5,Tier 1,Enterprise,Public,85,2,Advanced,2745750.0
53,Male,Bachelors,13.0,Support,Lead,5,Tier 2,Startup,Private,78,3,Advanced,1300044.0
57,Male,Bachelors,12.7,Support,Engineer,5,Tier 1,Mid,MNC,59,4,Advanced,1473607.0
54,Male,Masters,37.5,HR,Analyst,2,Tier 1,Startup,MNC,38,2,Advanced,3083340.0
45,Female,Masters,19.8,Finance,Manager,1,Tier 2,Startup,Private,74,2,Intermediate,1614344.0
55,Female,High School,5.3,Tech,Manager,1,Tier 1,Startup,Private,65,1,Intermediate,517088.0
49,Female,Bachelors,8.3,Support,Executive,5,Tier 1,Mid,Private,23,0,Intermediate,940888.0
58,Male,Bachelors,18.3,Support,Executive,1,Tier 1,Enterprise,MNC,81,3,Intermediate,1591994.0
28,Female,Bachelors,1.6,Support,Manager,5,Tier 1,Enterprise,Private,44,3,Intermediate,623610.0
25,Male,Bachelors,17.6,HR,Analyst,5,Tier 3,Mid,Private,82,0,Advanced,1596223.0
58,Male,Bachelors,15.9,Finance,Lead,5,Tier 2,Enterprise,Public,89,0,Intermediate,1587287.0
22,Female,PhD,29.6,Operations,Engineer,2,Tier 3,Enterprise,Public,32,1,Intermediate,2470579.0
22,Male,Masters,13.5,Support,Lead,4,Tier 1,Mid,MNC,23,0,Basic,1399658.0
41,Female,Bachelors,37.3,Finance,Engineer,1,Tier 2,Mid,Private,21,4,Intermediate,2933935.0
40,Female,Bachelors,6.9,Marketing,Analyst,1,Tier 2,Enterprise,Private,86,1,Intermediate,624218.0
50,Male,Bachelors,22.5,HR,Manager,2,Tier 1,Startup,Public,49,2,Basic,1905631.0
31,Female,Masters,3.4,Operations,Analyst,2,Tier 1,Enterprise,MNC,23,0,Intermediate,617771.0
39,Female,Bachelors,27.9,Support,Manager,5,Tier 2,Startup,Private,67,2,Advanced,2426508.0
49,Female,Bachelors,37.8,Support,Executive,5,Tier 3,Mid,MNC,62,1,Advanced,3127135.0
56,Female,Masters,31.1,HR,Engineer,4,Tier 3,Startup,Public,64,4,Advanced,2674467.0
52,Male,Bachelors,21.1,HR,Executive,1,Tier 1,Startup,Private,32,4,Intermediate,1820670.0
48,Female,Bachelors,18.4,Tech,Manager,2,Tier 1,Startup,Public,66,0,Basic,1608933.0
32,Female,Bachelors,31.7,Support,Engineer,4,Tier 2,Mid,Public,47,4,Advanced,2695542.0
59,Female,Bachelors,35.6,Finance,Engineer,1,Tier 1,Enterprise,Public,56,3,Basic,2765048.0
26,Male,Bachelors,37.6,HR,Executive,4,Tier 1,Enterprise,Private,47,1,Advanced,3018604.0
29,Female,Bachelors,15.1,HR,Engineer,4,Tier 1,Startup,MNC,46,4,Advanced,1598537.0
55,Male,Bachelors,37.7,Marketing,Manager,5,Tier 1,Enterprise,Private,49,1,Advanced,3063014.0
33,Female,High School,5.9,Marketing,Manager,4,Tier 1,Mid,Public,25,1,Advanced,802709.0
59,Female,Masters,9.6,Marketing,Executive,5,Tier 2,Mid,MNC,28,3,Basic,1239155.0
22,Female,Bachelors,3.4,HR,Analyst,1,Tier 3,Mid,Public,25,0,Basic,404705.0
52,Male,High School,10.3,Operations,Manager,1,Tier 1,Mid,Private,48,1,Intermediate,927691.0
25,Male,Masters,29.2,Finance,Manager,5,Tier 1,Enterprise,MNC,89,3,Advanced,2601286.0
26,Male,Masters,32.4,HR,Engineer,3,Tier 2,Startup,Private,85,4,Basic,2718333.0
51,Male,Masters,29.6,Tech,Engineer,4,Tier 1,Startup,MNC,72,2,Advanced,2571320.0
45,Male,Bachelors,24.0,Support,Manager,1,Tier 3,Startup,Public,89,0,Basic,1890690.0
24,Male,Bachelors,19.5,Operations,Executive,4,Tier 1,Mid,Public,24,2,Advanced,1754515.0
32,Female,Masters,26.9,Operations,Analyst,3,Tier 3,Enterprise,Public,39,3,Intermediate,2351312.0
25,Male,Masters,14.9,Finance,Engineer,4,Tier 1,Enterprise,Private,31,1,Intermediate,1441956.0
47,Female,Bachelors,32.0,Operations,Engineer,3,Tier 3,Enterprise,Private,27,3,Advanced,2604751.0
48,Male,PhD,25.7,Finance,Analyst,2,Tier 2,Enterprise,Public,77,0,Intermediate,2206066.0
48,Male,Bachelors,26.5,Operations,Engineer,3,Tier 3,Enterprise,Public,68,0,Basic,2160823.0
27,Male,PhD,20.4,Support,Executive,1,Tier 2,Enterprise,MNC,83,4,Advanced,1952424.0
36,Female,Masters,33.6,Finance,Engineer,5,Tier 2,Startup,MNC,69,3,Intermediate,2921356.0
51,Male,Masters,9.6,Marketing,Engineer,5,Tier 2,Mid,Private,58,0,Intermediate,1105733.0
58,Male,PhD,14.5,Marketing,Manager,4,Tier 2,Startup,MNC,59,3,Advanced,1633200.0
58,Female,Masters,29.6,Operations,Executive,2,Tier 3,Enterprise,Private,50,4,Advanced,2380688.0
58,Female,Bachelors,18.7,Operations,Executive,4,Tier 1,Mid,Private,22,4,Intermediate,1787321.0
56,Female,Bachelors,33.8,Finance,Manager,3,Tier 1,Mid,MNC,91,3,Advanced,2815900.0
44,Female,High School,13.2,Finance,Lead,5,Tier 1,Mid,MNC,49,0,Basic,1351150.0
27,Male,Bachelors,14.0,Support,Analyst,3,Tier 1,Mid,MNC,48,1,Intermediate,1368260.0
25,Female,Masters,33.8,HR,Executive,5,Tier 3,Enterprise,Public,89,1,Basic,2821071.0
39,Male,Bachelors,17.6,Marketing,Lead,5,Tier 1,Enterprise,Public,75,4,Intermediate,1702045.0
30,Male,Bachelors,19.6,HR,Analyst,5,Tier 2,Mid,MNC,85,0,Intermediate,1811612.0
50,Female,Bachelors,12.6,HR,Executive,1,Tier 2,Enterprise,Public,82,4,Advanced,1194078.0
34,Male,Masters,10.5,Tech,Engineer,3,Tier 3,Mid,Private,49,4,Intermediate,1128003.0
38,Female,High School,24.9,Finance,Executive,4,Tier 2,Enterprise,Public,72,4,Advanced,2175339.0
53,Male,Bachelors,4.6,Tech,Analyst,2,Tier 1,Mid,Public,65,4,Intermediate,727196.0
43,Female,Bachelors,33.4,Tech,Lead,4,Tier 3,Enterprise,Public,28,3,Intermediate,2729337.0
25,Female,Masters,29.6,HR,Engineer,3,Tier 1,Startup,Private,26,3,Intermediate,2457730.0
26,Female,Bachelors,7.2,Tech,Analyst,2,Tier 2,Startup,Private,82,0,Intermediate,747797.0
58,Female,Masters,26.4,Support,Analyst,4,Tier 1,Enterprise,MNC,66,0,Advanced,2330695.0
34,Female,Bachelors,22.9,Finance,Executive,2,Tier 1,Enterprise,Public,63,2,Advanced,1983952.0
55,Female,Bachelors,7.0,HR,Manager,3,Tier 3,Startup,Public,68,1,Intermediate,790637.0
43,Male,PhD,10.4,Finance,Manager,5,Tier 2,Enterprise,Private,98,3,Intermediate,1348723.0
44,Male,High School,15.5,Support,Engineer,3,Tier 1,Mid,Public,98,0,Intermediate,1426122.0
24,Male,Bachelors,26.6,Operations,Analyst,1,Tier 2,Enterprise,Private,81,4,Intermediate,2128366.0
55,Female,High School,24.3,Tech,Lead,2,Tier 1,Enterprise,Public,78,3,Basic,2044388.0
53,Male,Bachelors,20.2,HR,Engineer,3,Tier 1,Startup,MNC,97,1,Advanced,1829246.0
42,Female,Bachelors,29.2,Marketing,Engineer,5,Tier 2,Startup,Private,94,3,Basic,2531641.0
42,Male,Bachelors,28.8,Finance,Executive,5,Tier 2,Enterprise,Private,94,1,Basic,2417517.0
32,Male,Bachelors,23.5,Support,Lead,3,Tier 3,Mid,Private,32,2,Intermediate,1932217.0
25,Female,Bachelors,29.9,Tech,Analyst,4,Tier 2,Enterprise,Public,49,0,Basic,2442689.0
22,Male,Masters,12.7,Finance,Analyst,3,Tier 2,Mid,MNC,62,1,Advanced,1312920.0
49,Male,Masters,33.5,Support,Analyst,5,Tier 1,Mid,Private,70,2,Advanced,2815327.0
45,Male,Bachelors,23.4,Finance,Engineer,3,Tier 1,Enterprise,MNC,27,3,Intermediate,2092652.0
56,Female,Bachelors,31.2,Operations,Executive,1,Tier 1,Mid,Private,56,0,Advanced,2417592.0
34,Male,Bachelors,20.8,Support,Engineer,4,Tier 3,Startup,MNC,83,1,Intermediate,1825971.0
55,Female,Bachelors,8.3,Finance,Manager,3,Tier 1,Mid,Public,58,1,Intermediate,961667.0
32,Male,Bachelors,20.6,Operations,Manager,5,Tier 1,Mid,Public,27,0,Advanced,1831042.0
57,Male,Bachelors,14.1,Operations,Analyst,3,Tier 2,Mid,MNC,81,3,Intermediate,1392285.0
38,Male,Bachelors,26.5,Operations,Executive,3,Tier 1,Startup,MNC,58,3,Intermediate,2299512.0
56,Male,Bachelors,18.1,Tech,Analyst,2,Tier 3,Startup,Public,33,4,Intermediate,1604856.0
39,Female,Bachelors,31.8,Support,Analyst,3,Tier 1,Enterprise,MNC,71,3,Intermediate,2712276.0
43,Male,PhD,25.8,Finance,Engineer,1,Tier 2,Mid,MNC,76,0,Intermediate,2226416.0
45,Female,Bachelors,26.0,Finance,Analyst,5,Tier 1,Startup,MNC,40,2,Advanced,2344294.0
40,Female,Masters,8.3,Support,Analyst,2,Tier 1,Mid,Private,42,0,Advanced,867168.0
58,Male,Masters,37.4,Operations,Executive,3,Tier 3,Mid,MNC,23,1,Advanced,3001471.0
42,Male,Bachelors,32.0,Finance,Executive,4,Tier 2,Enterprise,Private,93,4,Intermediate,2655117.0
29,Female,Bachelors,30.0,Finance,Executive,1,Tier 1,Mid,Public,62,4,Intermediate,2414946.0
49,Female,Bachelors,12.5,Operations,Analyst,1,Tier 1,Startup,Public,30,2,Intermediate,1201266.0
26,Male,High School,20.4,Marketing,Executive,1,Tier 1,Enterprise,Public,38,1,Advanced,1645343.0
38,Male,Bachelors,5.2,Marketing,Executive,2,Tier 1,Enterprise,MNC,84,3,Advanced,767063.0
58,Male,Masters,20.5,Operations,Lead,3,Tier 1,Mid,Public,21,3,Basic,1869940.0
57,Male,High School,5.5,Tech,Lead,1,Tier 2,Mid,Private,68,3,Advanced,592112.0
40,Male,Bachelors,21.0,Finance,Manager,3,Tier 1,Startup,Private,88,0,Intermediate,1787624.0
48,Female,Masters,24.7,Finance,Engineer,4,Tier 1,Mid,MNC,53,3,Basic,2276431.0
55,Male,Masters,14.8,Marketing,Engineer,3,Tier 2,Startup,Private,23,1,Intermediate,1429268.0
32,Male,Bachelors,18.9,Operations,Executive,3,Tier 1,Mid,Private,58,4,Advanced,1717013.0
33,Female,Masters,33.3,Support,Manager,3,Tier 2,Startup,Public,68,0,Intermediate,2678010.0
